datetime,price
2023-09-03 08:04:47.431479,25943.510833333334
2023-09-03 08:05:47.493526,25943.492499999997
2023-09-03 08:06:47.553712,25943.83
2023-09-03 08:07:47.612062,25943.5975
2023-09-03 08:08:47.671926,25942.974999999995
2023-09-03 08:09:47.730915,25941.42583333333
2023-09-03 08:10:47.790981,25939.32416666667
2023-09-03 08:11:47.850501,25937.251666666667
2023-09-03 08:12:47.909885,25935.418333333335
2023-09-03 08:13:47.971799,25931.91833333333
2023-09-03 08:14:48.033151,25928.36083333333
2023-09-03 08:15:48.099516,25925.894166666665
2023-09-03 08:16:48.158827,25923.168333333335
2023-09-03 08:17:48.218480,25920.62
2023-09-03 08:18:48.278252,25917.218333333334
2023-09-03 08:19:48.335786,25913.914999999997
2023-09-03 08:20:48.394927,25911.186666666665
2023-09-03 08:21:48.460457,25908.879166666666
2023-09-03 08:22:48.521957,25907.517499999998
2023-09-03 08:23:48.583915,25905.766666666663
2023-09-03 08:24:48.644440,25903.05083333333
2023-09-03 08:25:48.706165,25901.818333333333
2023-09-03 08:26:48.765974,25900.77416666667
2023-09-03 08:27:48.826823,25899.555833333336
2023-09-03 08:28:48.887372,25898.024166666666
2023-09-03 08:29:48.948210,25896.796666666665
2023-09-03 08:30:49.007153,25896.83083333333
2023-09-03 08:31:49.066980,25895.78916666667
2023-09-03 08:32:49.126333,25895.37166666667
2023-09-03 08:33:49.187490,25894.517499999998
2023-09-03 08:34:49.247756,25893.54416666667
2023-09-03 08:35:49.311072,25893.295000000002
2023-09-03 08:36:49.374124,25894.010833333334
2023-09-03 08:37:49.433657,25894.295000000002
2023-09-03 08:38:49.490772,25894.6825
2023-09-03 08:39:49.549003,25895.119166666667
2023-09-03 08:40:49.608343,25896.126666666667
2023-09-03 08:41:49.669572,25896.762499999997
2023-09-03 08:42:49.730709,25895.678333333333
2023-09-03 08:43:49.790941,25895.712499999998
2023-09-03 08:44:49.851855,25894.2075
2023-09-03 08:45:49.911232,25893.3775
2023-09-03 08:46:49.970864,25894.12833333333
2023-09-03 08:47:50.028756,25893.461666666666
2023-09-03 08:48:50.088588,25892.87833333333
2023-09-03 08:49:50.149044,25891.946666666667
2023-09-03 08:50:50.210780,25890.429999999997
2023-09-03 08:51:50.270498,25888.924166666664
2023-09-03 08:52:50.329664,25888.665833333333
2023-09-03 08:53:50.386947,25886.930833333336
2023-09-03 08:54:50.447453,25886.553333333333
2023-09-03 08:55:50.505371,25885.38666666667
2023-09-03 08:56:50.565891,25884.83916666667
2023-09-03 08:57:50.624427,25885.088333333333
2023-09-03 08:58:50.682336,25883.537500000002
2023-09-03 08:59:50.742524,25882.814166666667
2023-09-03 09:00:50.803766,25881.8225
2023-09-03 09:01:50.864887,25881.0925
2023-09-03 09:02:50.924803,25880.625833333335
2023-09-03 09:03:50.983178,25880.4025
2023-09-03 09:04:51.042305,25879.0775
2023-09-03 09:05:51.101193,25878.868333333332
2023-09-03 09:06:51.160726,25878.341666666664
2023-09-03 09:07:51.220282,25878.50833333333
2023-09-03 09:08:51.276350,25878.98583333333
2023-09-03 09:09:51.335639,25879.294166666663
2023-09-03 09:10:51.397057,25880.124166666665
2023-09-03 09:11:51.456488,25880.70583333333
2023-09-03 09:12:51.517770,25882.439166666667
2023-09-03 09:13:51.576899,25884.228333333333
2023-09-03 09:14:51.634928,25885.914999999997
2023-09-03 09:15:51.693317,25887.698333333334
2023-09-03 09:16:51.750636,25889.10666666667
2023-09-03 09:17:51.810370,25891.709166666667
2023-09-03 09:18:51.870080,25893.173333333336
2023-09-03 09:19:51.930923,25894.790833333333
2023-09-03 09:20:51.989696,25898.50416666667
2023-09-03 09:21:52.049993,25901.732500000002
2023-09-03 09:22:52.108934,25904.603333333333
2023-09-03 09:23:52.167707,25907.414999999997
2023-09-03 09:24:52.230900,25909.650833333333
2023-09-03 09:25:52.293449,25912.78916666667
2023-09-03 09:26:52.354585,25915.740833333333
2023-09-03 09:27:52.413711,25917.899166666666
2023-09-03 09:28:52.475725,25920.19583333333
2023-09-03 09:29:52.535459,25921.65833333333
2023-09-03 09:30:52.596470,25924.965833333332
2023-09-03 09:31:52.655081,25926.588333333333
2023-09-03 09:32:52.717825,25927.233333333334
2023-09-03 09:33:52.779481,25925.88
2023-09-03 09:34:52.841774,25924.403333333335
2023-09-03 09:35:52.902426,25923.150000000005
2023-09-03 09:36:52.966904,25921.944999999996
2023-09-03 09:37:53.029075,25920.17583333333
2023-09-03 09:38:53.092317,25918.865
2023-09-03 09:39:53.153552,25917.318333333333
2023-09-03 09:40:53.214713,25916.87166666667
2023-09-03 09:41:53.275664,25915.440833333338
2023-09-03 09:42:53.338763,25913.656666666666
2023-09-03 09:43:53.399245,25913.173333333336
2023-09-03 09:44:53.459969,25911.397500000003
2023-09-03 09:45:53.522601,25911.855833333335
2023-09-03 09:46:53.584591,25911.823333333334
2023-09-03 09:47:53.642930,25911.25833333333
2023-09-03 09:48:53.702756,25910.14916666667
2023-09-03 09:49:53.763856,25909.578333333335
2023-09-03 09:50:53.826830,25908.495
2023-09-03 09:51:53.887891,25908.100833333334
2023-09-03 09:52:53.950314,25906.359166666665
2023-09-03 09:53:54.010707,25905.904166666664
2023-09-03 09:54:54.073090,25905.563333333335
2023-09-03 09:55:54.136147,25905.164999999997
2023-09-03 09:56:54.195957,25904.184166666662
2023-09-03 09:57:54.256338,25902.894166666665
2023-09-03 09:58:54.318874,25902.262499999997
2023-09-03 09:59:54.378392,25902.190000000002
2023-09-03 10:00:54.438945,25902.515833333335
2023-09-03 10:01:54.498832,25902.581666666665
2023-09-03 10:02:54.585643,25902.786666666667
2023-09-03 10:03:54.644878,25902.899999999998
2023-09-03 10:04:54.705832,25903.533333333336
2023-09-03 10:05:54.763871,25903.676666666666
2023-09-03 10:06:54.826423,25903.4575
2023-09-03 10:07:54.885236,25903.245
2023-09-03 10:08:54.945479,25903.3075
2023-09-03 10:09:55.004292,25903.34833333333
2023-09-03 10:10:55.063949,25902.545000000002
2023-09-03 10:11:55.130534,25902.182499999995
2023-09-03 10:12:55.195352,25902.109999999997
2023-09-03 10:13:55.260404,25901.48
2023-09-03 10:14:55.320735,25900.691666666666
2023-09-03 10:15:55.376852,25900.9875
2023-09-03 10:16:55.438688,25901.44333333333
2023-09-03 10:17:55.498945,25902.023333333334
2023-09-03 10:18:55.567153,25902.288333333334
2023-09-03 10:19:55.633423,25902.80916666667
2023-09-03 10:20:55.700905,25903.433333333334
2023-09-03 10:21:55.765872,25903.916666666668
2023-09-03 10:22:55.832422,25904.874166666672
2023-09-03 10:23:55.890645,25905.37083333333
2023-09-03 10:24:55.953285,25905.094999999998
2023-09-03 10:25:56.014449,25905.551666666666
2023-09-03 10:26:56.075848,25906.155
2023-09-03 10:27:56.146163,25905.790833333333
2023-09-03 10:28:56.207934,25904.834166666667
2023-09-03 10:29:56.270688,25904.0675
2023-09-03 10:30:56.336069,25903.501666666667
2023-09-03 10:31:56.403488,25902.8
2023-09-03 10:32:56.463950,25902.248333333333
2023-09-03 10:33:56.530434,25901.76166666667
2023-09-03 10:34:56.594894,25902.07083333333
2023-09-03 10:35:56.658079,25902.64916666667
2023-09-03 10:36:56.722966,25903.383333333335
2023-09-03 10:37:56.784318,25904.004166666666
2023-09-03 10:38:56.848148,25904.786666666667
2023-09-03 10:39:56.906873,25904.1575
2023-09-03 10:40:56.968286,25904.6675
2023-09-03 10:41:57.033840,25905.161666666667
2023-09-03 10:42:57.097956,25905.709166666667
2023-09-03 10:43:57.307657,25904.91083333334
2023-09-03 10:44:57.368276,25905.5825
2023-09-03 10:45:57.430355,25904.918333333335
2023-09-03 10:46:57.494085,25905.629166666666
2023-09-03 10:47:57.558817,25906.094166666666
2023-09-03 10:48:57.626170,25907.099166666667
2023-09-03 10:49:57.689499,25908.01
2023-09-03 10:50:57.753313,25909.665000000005
2023-09-03 10:51:57.814392,25912.221666666668
2023-09-03 10:52:57.877415,25913.254166666666
2023-09-03 10:53:57.968868,25914.1075
2023-09-03 10:54:58.031507,25916.03833333333
2023-09-03 10:55:58.096344,25919.411666666667
2023-09-03 10:56:58.160095,25921.415000000005
2023-09-03 10:57:58.224161,25924.52333333333
2023-09-03 10:58:58.314865,25926.01166666667
2023-09-03 10:59:58.373181,25927.349166666667
2023-09-03 11:00:58.434911,25928.179999999997
2023-09-03 11:01:58.495714,25930.048333333336
2023-09-03 11:02:58.560916,25930.08583333333
2023-09-03 11:03:58.633802,25930.35583333333
2023-09-03 11:04:58.698159,25931.16916666667
2023-09-03 11:05:58.771394,25931.9225
2023-09-03 11:06:58.838807,25931.688333333335
2023-09-03 11:07:58.900912,25931.065
2023-09-03 11:08:58.963163,25930.395
2023-09-03 11:09:59.023921,25930.309999999998
2023-09-03 11:10:59.091188,25929.948333333334
2023-09-03 11:11:59.158442,25929.684999999998
2023-09-03 11:12:59.220954,25929.474166666667
2023-09-03 11:13:59.286407,25928.29416666667
2023-09-03 11:14:59.351152,25927.990833333333
2023-09-03 11:15:59.416265,25927.49666666667
2023-09-03 11:16:59.479800,25926.605
2023-09-03 11:17:59.543800,25925.94916666667
2023-09-03 11:18:59.605767,25925.24
2023-09-03 11:19:59.669519,25925.265
2023-09-03 11:20:59.732692,25924.74666666667
2023-09-03 11:21:59.800000,25923.627500000002
2023-09-03 11:22:59.869253,25923.42583333333
2023-09-03 11:23:59.932617,25923.25333333333
2023-09-03 11:25:00.000057,25921.78583333333
2023-09-03 11:26:00.061607,25921.49083333333
2023-09-03 11:27:00.127437,25920.740833333333
2023-09-03 11:28:00.192765,25920.3925
2023-09-03 11:29:00.256583,25921.045833333334
2023-09-03 11:30:00.323634,25921.2325
2023-09-03 11:31:00.382130,25921.4025
2023-09-03 11:32:00.443279,25921.0625
2023-09-03 11:33:00.507372,25921.282499999998
2023-09-03 11:34:00.571303,25921.813333333335
2023-09-03 11:35:00.632467,25921.190833333338
2023-09-03 11:36:00.692760,25920.6725
2023-09-03 11:37:00.758825,25921.52666666667
2023-09-03 11:38:00.822199,25921.195833333335
2023-09-03 11:39:00.886004,25921.945833333335
2023-09-03 11:40:00.950321,25922.414166666666
2023-09-03 11:41:01.014045,25922.414166666666
2023-09-03 11:42:01.078785,25923.087499999998
2023-09-03 11:43:01.143215,25923.4275
2023-09-03 11:44:01.209908,25924.364166666666
2023-09-03 11:45:01.271287,25925.390833333335
2023-09-03 11:46:01.332953,25925.9475
2023-09-03 11:47:01.393455,25926.778333333332
2023-09-03 11:48:01.453303,25928.155000000002
2023-09-03 11:49:01.519094,25928.751666666667
2023-09-03 11:50:01.583412,25929.679166666665
2023-09-03 11:51:01.645311,25929.759166666667
2023-09-03 11:52:01.709207,25930.22333333333
2023-09-03 11:53:01.767156,25930.431666666667
2023-09-03 11:54:01.829444,25930.335000000003
2023-09-03 11:55:01.893833,25930.54333333333
2023-09-03 11:56:01.954519,25930.168333333335
2023-09-03 11:57:02.018861,25929.673333333336
2023-09-03 11:58:02.082930,25930.522500000003
2023-09-03 11:59:02.146663,25930.522500000003
2023-09-03 12:00:02.207647,25930.97333333333
2023-09-03 12:01:02.271143,25932.0975
2023-09-03 12:02:02.335279,25933.334166666667
2023-09-03 12:03:02.394832,25934.962499999998
2023-09-03 12:04:02.460422,25936.046666666665
2023-09-03 12:05:02.524082,25936.333333333332
2023-09-03 12:06:02.588676,25937.36
2023-09-03 12:07:02.651244,25938.374166666665
2023-09-03 12:08:02.714472,25939.554999999997
2023-09-03 12:09:02.775923,25940.403333333335
2023-09-03 12:10:02.840226,25939.74083333333
2023-09-03 12:11:02.901850,25939.740833333333
2023-09-03 12:12:02.962491,25938.64
2023-09-03 12:13:03.024774,25937.37166666667
2023-09-03 12:14:03.088823,25935.180000000004
2023-09-03 12:15:03.150873,25933.463333333333
2023-09-03 12:16:03.210796,25931.545833333334
2023-09-03 12:17:03.270224,25929.424166666668
2023-09-03 12:18:03.332519,25925.9575
2023-09-03 12:19:03.394916,25923.51
2023-09-03 12:20:03.457947,25920.610833333336
2023-09-03 12:21:03.520966,25917.817499999994
2023-09-03 12:22:03.579789,25915.879166666666
2023-09-03 12:23:03.639574,25914.045833333337
2023-09-03 12:24:03.700117,25913.145833333332
2023-09-03 12:25:03.760458,25911.681666666667
2023-09-03 12:26:03.822914,25912.75833333333
2023-09-03 12:27:03.887982,25913.484166666665
2023-09-03 12:28:03.950832,25914.885833333334
2023-09-03 12:29:04.016524,25917.196666666667
2023-09-03 12:30:04.077695,25920.64
2023-09-03 12:31:04.139946,25922.925000000003
2023-09-03 12:32:04.202611,25925.031666666666
2023-09-03 12:33:04.261929,25928.115
2023-09-03 12:34:04.326371,25931.055833333336
2023-09-03 12:35:04.389967,25934.341666666664
2023-09-03 12:36:04.450761,25936.60916666666
2023-09-03 12:37:04.514370,25948.15083333333
2023-09-03 12:38:04.587468,25953.31583333333
2023-09-03 12:39:04.653718,25959.299166666668
2023-09-03 12:40:04.714246,25965.78583333333
2023-09-03 12:41:04.777433,25973.343333333334
2023-09-03 12:42:04.839210,25980.02
2023-09-03 12:43:04.903370,25987.924166666664
2023-09-03 12:44:04.966406,25996.145
2023-09-03 12:45:05.025048,26003.888333333336
2023-09-03 12:46:05.084855,26012.2375
2023-09-03 12:47:05.148434,26020.013333333332
2023-09-03 12:48:05.212125,26026.7525
2023-09-03 12:49:05.273552,26025.70666666667
2023-09-03 12:50:05.339071,26029.54416666667
2023-09-03 12:51:05.400731,26029.65166666667
2023-09-03 12:52:05.463644,26028.855
2023-09-03 12:53:05.523440,26025.728333333333
2023-09-03 12:54:05.582265,26020.772500000003
2023-09-03 12:55:05.644169,26013.2175
2023-09-03 12:56:05.708210,26006.10083333333
2023-09-03 12:57:05.770542,25997.819166666664
2023-09-03 12:58:05.833854,25988.275833333333
2023-09-03 12:59:05.894980,25977.01416666667
2023-09-03 13:00:05.956618,25967.424166666668
2023-09-03 13:01:06.016100,25952.037500000002
2023-09-03 13:02:06.076625,25935.515
2023-09-03 13:03:06.138181,25923.12
2023-09-03 13:04:06.203611,25910.912500000002
2023-09-03 13:05:06.265063,25901.006666666668
2023-09-03 13:06:06.323761,25894.318333333333
2023-09-03 13:07:06.384921,25888.97666666667
2023-09-03 13:08:06.446548,25881.6825
2023-09-03 13:09:06.507913,25875.02416666667
2023-09-03 13:10:06.567741,25870.745
2023-09-03 13:11:06.628307,25868.600000000002
2023-09-03 13:12:06.690228,25864.727499999997
2023-09-03 13:13:06.755594,25866.895
2023-09-03 13:14:06.816641,25870.296666666665
2023-09-03 13:15:06.876346,25873.946666666667
2023-09-03 13:16:06.934710,25878.870833333334
2023-09-03 13:17:06.995312,25882.925
2023-09-03 13:18:07.056058,25885.739166666666
2023-09-03 13:19:07.114525,25888.3125
2023-09-03 13:20:07.176798,25892.882499999996
2023-09-03 13:21:07.238194,25898.15166666667
2023-09-03 13:22:07.300890,25900.852499999997
2023-09-03 13:23:07.361339,25905.049166666664
2023-09-03 13:24:07.421704,25909.8025
2023-09-03 13:25:07.480868,25913.872499999998
2023-09-03 13:26:07.542717,25918.497499999998
2023-09-03 13:27:07.601418,25919.975833333334
2023-09-03 13:28:07.660815,25921.228333333333
2023-09-03 13:29:07.723813,25921.858333333337
2023-09-03 13:30:07.785873,25922.475000000002
2023-09-03 13:31:07.845549,25923.740833333333
2023-09-03 13:32:07.906858,25924.5925
2023-09-03 13:33:07.970398,25925.798333333336
2023-09-03 13:34:08.031837,25928.107500000002
2023-09-03 13:35:08.096966,25928.530833333334
2023-09-03 13:36:08.163264,25930.374166666665
2023-09-03 13:37:08.222926,25931.879166666666
2023-09-03 13:38:08.282600,25930.891666666666
2023-09-03 13:39:08.342828,25930.339999999997
2023-09-03 13:40:08.402642,25929.24666666667
2023-09-03 13:41:08.475529,25929.05833333333
2023-09-03 13:42:08.537177,25929.75
2023-09-03 13:43:08.599104,25930.6125
2023-09-03 13:44:08.662482,25931.443333333333
2023-09-03 13:45:08.724842,25931.750833333328
2023-09-03 13:46:08.787998,25931.017499999998
2023-09-03 13:47:08.851744,25931.509166666667
2023-09-03 13:48:08.912616,25930.421666666665
2023-09-03 13:49:08.976101,25928.978333333333
2023-09-03 13:50:09.036353,25928.76
2023-09-03 13:51:09.100994,25929.6925
2023-09-03 13:52:09.166593,25929.645833333332
2023-09-03 13:53:09.230855,25929.274166666666
2023-09-03 13:54:09.294254,25928.224999999995
2023-09-03 13:55:09.357849,25927.02
2023-09-03 13:56:09.420648,25926.730833333335
2023-09-03 13:57:09.487802,25925.775833333333
2023-09-03 13:58:09.549932,25925.541666666668
2023-09-03 13:59:09.611385,25921.538333333334
2023-09-03 14:00:09.673800,25917.985
2023-09-03 14:01:09.736613,25915.130833333333
2023-09-03 14:02:09.794803,25911.646666666667
2023-09-03 14:03:09.858841,25908.986666666668
2023-09-03 14:04:09.921101,25906.8225
2023-09-03 14:05:09.985197,25904.4425
2023-09-03 14:06:10.043235,25903.41166666667
2023-09-03 14:07:10.105190,25901.9025
2023-09-03 14:08:10.167868,25899.1875
2023-09-03 14:09:10.229737,25897.35166666667
2023-09-03 14:10:10.292693,25896.50416666667
2023-09-03 14:11:10.356564,25898.674166666668
2023-09-03 14:12:10.419637,25899.9075
2023-09-03 14:13:10.483834,25900.756666666664
2023-09-03 14:14:10.546002,25901.646666666667
2023-09-03 14:15:10.610327,25901.939166666667
2023-09-03 14:16:10.676597,25903.260833333334
2023-09-03 14:17:10.736356,25904.215833333332
2023-09-03 14:18:10.799775,25903.987500000003
2023-09-03 14:19:10.863866,25904.522500000003
2023-09-03 14:20:10.925379,25905.0525
2023-09-03 14:21:10.989872,25906.385833333334
2023-09-03 14:22:11.049886,25905.899999999998
2023-09-03 14:23:11.111920,25905.391666666666
2023-09-03 14:24:11.173413,25906.825
2023-09-03 14:25:11.237964,25906.713333333337
2023-09-03 14:26:11.303755,25907.680000000004
2023-09-03 14:27:11.367934,25908.061666666665
2023-09-03 14:28:11.431426,25907.44916666667
2023-09-03 14:29:11.493932,25908.432500000006
2023-09-03 14:30:11.556074,25907.6525
2023-09-03 14:31:11.619841,25907.497499999998
2023-09-03 14:32:11.681915,25908.25833333333
2023-09-03 14:33:11.747426,25907.384166666667
2023-09-03 14:34:11.809828,25906.98833333333
2023-09-03 14:35:11.872190,25907.172499999997
2023-09-03 14:36:11.933463,25907.33916666666
2023-09-03 14:37:11.993542,25909.48833333333
2023-09-03 14:38:12.055194,25910.844999999998
2023-09-03 14:39:12.115384,25912.525833333333
2023-09-03 14:40:12.181299,25914.762499999997
2023-09-03 14:41:12.252869,25915.995833333334
2023-09-03 14:42:12.312478,25918.666666666668
2023-09-03 14:43:12.374741,25920.41416666667
2023-09-03 14:44:12.435190,25921.220833333336
2023-09-03 14:45:12.498209,25923.049166666668
2023-09-03 14:46:12.565691,25925.170833333337
2023-09-03 14:47:12.630953,25926.692500000005
2023-09-03 14:48:12.692791,25927.067500000005
2023-09-03 14:49:12.753205,25926.426666666666
2023-09-03 14:50:12.817635,25925.685
2023-09-03 14:51:12.879811,25925.085833333334
2023-09-03 14:52:12.939462,25925.083333333332
2023-09-03 14:53:12.996753,25924.502500000002
2023-09-03 14:54:13.056459,25923.5525
2023-09-03 14:55:13.119506,25924.01166666667
2023-09-03 14:56:13.181838,25923.63333333333
2023-09-03 14:57:13.242481,25922.92
2023-09-03 14:58:13.302748,25922.200833333332
2023-09-03 14:59:13.362997,25921.359166666665
2023-09-03 15:00:13.423527,25921.149166666666
2023-09-03 15:01:13.486254,25921.872499999998
2023-09-03 15:02:13.545892,25922.874166666665
2023-09-03 15:03:13.609045,25922.426666666666
2023-09-03 15:04:13.673410,25920.895
2023-09-03 15:05:13.735661,25920.016666666666
2023-09-03 15:06:13.797086,25919.5625
2023-09-03 15:07:13.862296,25917.814166666663
2023-09-03 15:08:13.924403,25916.665833333333
2023-09-03 15:09:13.988941,25915.377500000002
2023-09-03 15:10:14.052793,25914.335833333334
2023-09-03 15:11:14.116502,25913.371666666662
2023-09-03 15:12:14.180399,25912.040833333333
2023-09-03 15:13:14.241211,25909.742499999997
2023-09-03 15:14:14.303148,25907.365
2023-09-03 15:15:14.366131,25906.780833333334
2023-09-03 15:16:14.427284,25906.242500000004
2023-09-03 15:17:14.491825,25905.513333333332
2023-09-03 15:18:14.553656,25905.102499999997
2023-09-03 15:19:14.619998,25904.0175
2023-09-03 15:20:14.686954,25903.748333333333
2023-09-03 15:21:14.753879,25903.504166666666
2023-09-03 15:22:14.811808,25902.456666666665
2023-09-03 15:23:14.872225,25901.868333333336
2023-09-03 15:24:14.936144,25901.889166666664
2023-09-03 15:25:14.997893,25901.789166666666
2023-09-03 15:26:15.059394,25902.391666666666
2023-09-03 15:27:15.118954,25901.382499999996
2023-09-03 15:28:15.177935,25900.976666666666
2023-09-03 15:29:15.238851,25900.680833333332
2023-09-03 15:30:15.300184,25900.83
2023-09-03 15:31:15.363929,25901.588333333333
2023-09-03 15:32:15.424061,25901.41
2023-09-03 15:33:15.484707,25900.818333333333
2023-09-03 15:34:15.548635,25900.875833333335
2023-09-03 15:35:15.611454,25900.161666666663
2023-09-03 15:36:15.676522,25897.8925
2023-09-03 15:37:15.737883,25896.30916666667
2023-09-03 15:38:15.796768,25893.995
2023-09-03 15:39:15.855705,25892.909166666668
2023-09-03 15:40:15.917162,25891.518333333337
2023-09-03 15:41:15.981520,25889.092500000002
2023-09-03 15:42:16.045331,25885.364166666666
2023-09-03 15:43:16.107169,25881.522500000003
2023-09-03 15:44:16.165800,25877.987500000003
2023-09-03 15:45:16.222368,25874.290833333333
2023-09-03 15:46:16.284359,25871.45583333333
2023-09-03 15:47:16.347769,25867.86666666667
2023-09-03 15:48:16.409427,25865.6975
2023-09-03 15:49:16.472064,25863.377500000002
2023-09-03 15:50:16.533817,25861.5525
2023-09-03 15:51:16.596867,25859.686666666665
2023-09-03 15:52:16.658330,25858.9225
2023-09-03 15:53:16.717723,25859.38666666667
2023-09-03 15:54:16.778376,25860.146666666667
2023-09-03 15:55:16.840688,25860.31583333333
2023-09-03 15:56:16.904408,25860.781666666666
2023-09-03 15:57:16.967628,25862.271666666667
2023-09-03 15:58:17.028462,25862.985
2023-09-03 15:59:17.092117,25864.358333333334
2023-09-03 16:00:17.152290,25865.35666666667
2023-09-03 16:01:17.214534,25866.102499999997
2023-09-03 16:02:17.277670,25865.850000000002
2023-09-03 16:03:17.340543,25865.986666666668
2023-09-03 16:04:17.403488,25865.53
